13.966  -0.31142  -0.02316  -0.31900  -0.21283  -0.12064  -0.01124 
13.880  -0.09975  -0.13382  -0.03142  -0.63019  -0.38311  -0.48570 
13.856  -1.36542   0.54547  -0.23166   0.03247  -0.34145   0.10552 
13.844   1.18086  -0.52093  -0.07269  -0.01751  -0.53601  -0.25268 
13.795  -0.31079   0.07340  -0.22768   0.33196   0.02984  -0.18122 
13.760   1.74898   5.23017   0.72381   0.06722   0.29076   0.00909 
13.677  -1.55643  -1.95075   0.56741  -0.10026   0.00463  -0.05681 
13.654  -0.66991   0.48847   0.03756  -0.12536   0.37954  -0.32764 
13.596   0.38726   0.44771  -0.24439  -0.40796   0.68930  -0.44575 
13.550  -0.21133  -0.02448  -0.01312  -0.80697  -0.73472   0.16528 
13.539  -0.55332  -0.14881  -0.41655  -0.10816  -0.37585   0.18293 
13.493  -0.04776  -0.48005  -1.99465   0.30052  -0.25067   0.11050 
13.460  -0.03384   0.80940  -0.01784  -0.09304  -0.14786   0.16844 
13.449   0.39627   0.06147   0.24993  -0.32847  -0.43474   0.73548 
13.437  -0.20638   0.06332  -0.12994  -0.15558   0.62736   0.22546 
13.426   0.27916   0.98563  -0.60785   0.09411   0.30261  -0.55878 
13.404   1.11028   0.08491   0.48164   0.38126  -0.15853   0.27464 
13.306  -0.17612  -0.90614   0.44552   0.47521  -0.42097   0.16699 
13.295  -0.67991  -0.40440   0.53643   0.00780  -0.23215  -0.26546 
13.220   0.90452  -0.22632  -0.45438   0.16560   0.04750   0.41815 
13.156  -0.83642   0.71379   0.21427   0.04982   0.10255  -0.18262 
13.146  -0.13769   0.09237  -0.16646   0.88085  -0.50079  -0.25875 
13.125  -0.17957   0.26153  -0.37798  -0.62525   0.22210  -0.04619 
13.114   0.66107   0.19920   0.14771  -0.13396  -0.41531  -0.03600 
13.042   0.02068  -0.10637  -0.20127  -0.25536   0.16038   0.73672 
12.981   0.45579   0.53636   0.14812  -0.48442  -0.14438  -0.63253 
12.851   1.54289   0.73214  -0.52607   0.40733   0.20125  -0.17978 
12.821  -0.79383  -0.09070   1.18365  -0.17425  -0.11298   0.18818 
12.772   0.08116   0.18369  -0.03647  -1.05233  -0.66070  -0.97722 
12.705   0.86386   0.15651  -0.05053  -0.40882   0.29757  -0.39564 
12.695   0.16163  -0.67220   0.48355  -0.36809  -0.50451   0.25395 
12.648  -0.98413  -5.18259  -1.50539  -0.11143  -0.14524  -0.02481 
12.573   0.48615  -0.38525  -0.30176   0.25181   0.09409   0.54768 
12.536   0.01386  -0.03327   0.05433   0.10313  -0.57134  -0.22157 
12.463   0.27875   0.35620   0.12292  -0.41200   0.18050   0.04015 
12.436  -0.87475   1.45880  -0.25212  -0.61347  -0.29251  -0.12837 
12.409   0.42187   0.10848   0.27615  -0.77745  -0.21269  -0.02624 
12.400   0.32587   0.30500   0.61034  -0.47874  -0.05168   0.13801 
12.364   0.07829  -0.37427   0.36799   0.07477  -0.33171   0.96062 
12.355   1.13909   0.02241   0.73429  -0.52387  -0.42889  -0.14818 
12.329  -0.30150   0.40190   0.39135   0.40297  -0.59035  -0.12627 
12.294  -0.26982   0.84053   0.22725   0.05203  -0.28980  -0.94501 
12.250  -0.01584   0.80249  -0.31061   0.03667   0.90393   0.45372 
12.242   0.61243   0.42587   0.66789  -0.26015   0.34785   0.21316 
12.224  -0.13017  -0.20552  -0.07878   0.20708   0.22722  -0.09605 
12.207  -0.06746  -0.65835  -1.51852   0.25006  -0.30797   0.04179 
12.173  -0.59085  -0.38698  -0.08069  -0.51995   0.64166   0.32620 
12.106   1.09824   0.14704  -2.01772   0.27619  -0.12793  -0.17427 
12.097   0.55865  -0.12036   0.45312   0.02684  -0.65392   0.88877 
12.081  -0.40340  -0.16802   0.12533   0.50645  -0.55330   0.35406 
11.901   1.59318  -0.51669  -1.85155  -0.33469   0.26521   0.10541 
11.861  -0.53762  -0.16853  -0.73014  -0.11733   0.30749   0.25410 
11.845   0.04551   0.24404   0.00690   0.65176  -0.34488  -0.02530 
11.814  -0.12779  -0.26586  -0.00092   0.64403  -0.47625   0.84352 
11.806  -0.59489   0.08194  -0.00254   0.05607  -0.00807  -0.62633 
11.790   0.03421  -0.01516  -0.05109   0.71274   0.08515   0.48989 
11.759  -1.06668   0.29349  -0.59063   0.47410   0.26992  -0.27969 
11.668   0.81760  -0.05877   0.16494   0.20309   0.91607  -0.67202 
11.652   0.37188   1.49780  -0.54639  -0.34632  -0.17842   0.26916 
11.607  -0.04028   0.39904   0.75643  -0.59355   0.19101   0.02071 
11.578   0.70665  -0.44483  -0.19104   0.06333   0.01335  -0.12545 
11.570  -0.27694   0.47958   0.09570  -0.12543   0.41978   0.19422 
11.541  -0.85613  -0.89334  -0.05842  -0.08682   0.32283   0.12735 
11.497  -0.62908   0.11946  -0.18508  -0.18037  -0.13116   0.04492 
11.490   0.64755  -0.40762  -0.84455   0.12119  -0.11922   0.44840 
11.432  -0.91903  -0.37185  -0.60780  -0.72559   0.19084  -0.16515 
11.425   0.26617   0.66394   0.20173  -0.52203   0.21947   0.26805 
11.403   1.37627   2.11771   3.10493   0.04468   0.05007   0.35307 
11.389   0.21965  -0.27583  -0.23713   0.28069   0.81404  -0.56746 
11.354  -0.05822  -0.07069   0.20649   0.66564   0.18412   0.12598 
11.347  -0.24583   0.20301  -0.35288  -0.22239  -0.22160  -0.29181 
11.319   0.56772   0.51508   0.15711  -0.66802  -0.02497  -0.02934 
11.312  -0.25195   0.12145   0.17770   0.29931   0.25013  -0.50340 
11.298  -0.47092   0.45912   1.24405   0.12040   0.37387   0.24192 
11.284  -0.22613   0.22438  -0.04988  -0.56687   0.65720  -0.36192 
11.257   0.11961  -0.89913   0.49655  -0.13678   0.27685  -0.72423 
11.250  -0.81842  -1.13995   0.89816  -0.15035   0.05646  -0.14490 
11.229   0.03637  -0.06830  -0.15177   0.62901   0.18399  -0.17247 
11.195   0.01987   0.12083  -0.01092  -0.21367   0.45726  -0.28306 
11.162   0.19849   0.47624  -0.36896   0.39618  -0.30599   0.12715 
11.121   2.90852   1.11629  -1.52278  -0.15106   0.35578   0.17723 
11.102  -1.10116  -1.19540  -0.57473   0.07928  -0.52281  -0.40377 
11.088  -0.37860   0.06334  -0.25365  -0.28902  -0.29862  -0.50068 
11.069   0.04100   0.64254  -0.74458  -0.12485   0.33611   0.51033 
11.056  -0.25503  -0.11127  -0.64393   0.33619  -0.16210  -0.68647 
10.971  -0.61376   0.45608   0.01782   0.19728  -0.18733   0.49795 
10.959   0.35235   0.26621  -0.13263   0.10581   0.84975  -0.22403 
10.914   0.11768  -0.03366   0.02477   0.25615   0.72799  -0.24926 
10.877  -1.02643   0.35899  -0.60226  -0.67787   0.08665   0.32363 
10.827  -0.91439   0.13594  -0.52273  -0.00179   0.13075   0.70224 
10.821   0.17067  -0.52069   0.27045   0.75666  -0.74544  -0.00596 
10.815   0.54202   1.49736   0.29424  -0.27990  -0.06555   0.17877 
10.802   1.64899   0.11654   0.92796   0.30808  -0.30644   0.20259 
10.796   0.37609   0.05615  -1.08274   0.19816   0.02263   0.93241 
10.784   0.10644   0.53004   1.15268  -0.57143   0.00812  -0.25528 
10.766  -0.06229  -0.11965   0.03995   0.11752   0.02160  -1.01392 
10.760   0.75257   0.15879  -0.31532  -0.06181   0.42338   0.74015 
10.753  -0.21937   0.30782   0.10478   0.25114   0.31504  -0.39933 
10.705  -1.55241  -0.10163  -0.06026   0.59655   0.54935   0.00548 
10.687   0.06046   0.18165  -0.78509   0.61098   0.27999  -0.45212 
10.670  -0.53486   0.50508   0.55141   0.48146   0.66225   0.33744 
10.658  -0.59340   0.39834  -0.24457   0.58540  -0.27918   0.77147 
10.617  -0.08290   0.33499  -0.14369   0.46536  -0.28831  -0.50594 
10.576   0.17468   0.54643   0.02765   0.16591   0.21023   0.45781 
10.524   0.16367  -0.94290   0.29838   0.12240   0.00663  -0.29203 
10.513  -1.84605  -1.16854   1.55399  -0.10614   0.39879  -0.28734 
10.496  -0.40235  -0.34791   0.63907   0.49645   0.05671  -0.82349 
10.456  -0.93698  -0.74026   1.29102  -0.13486  -0.22652   0.00606 
10.445  -0.19527  -0.38365   0.06641   0.50583  -0.46293  -0.13403 
10.434  -0.43338  -0.02154  -0.20378  -0.16667  -0.10537  -0.46657 
10.428   0.33726   0.17959  -0.32641   0.36098  -0.73656   0.47347 
10.406   0.13004  -0.30352   0.21254  -0.21508  -0.00096   0.74132 
10.367   1.08341   0.40569  -1.19221  -0.12482  -0.30165  -0.18260 
10.356   0.07031  -0.06751  -0.18331  -0.14171  -0.39874   0.09834 
10.351   0.73477  -0.35519   0.33096   0.03718  -0.29665  -0.06073 
